,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
6768,2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M
6769,2023,SE,FT,Data Scientist,135000,USD,135000,US,0,US,M
6770,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M
6771,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M
6772,2023,SE,FT,Data Scientist,199000,USD,199000,US,0,US,M
6773,2023,SE,FT,Data Scientist,162000,USD,162000,US,0,US,M
6774,2023,SE,FT,Data Analyst,187000,USD,187000,US,0,US,M
6775,2023,SE,FT,Data Analyst,128000,USD,128000,US,0,US,M
6776,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M
6777,2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
6778,2023,SE,FT,Data Engineer,179000,USD,179000,US,0,US,M
6779,2023,SE,FT,Data Engineer,109000,USD,109000,US,0,US,M
6780,2023,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M
6781,2023,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
6782,2023,SE,FT,Data Analyst,142000,USD,142000,US,100,US,M
6783,2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M
6784,2023,SE,FT,Data Analyst,125000,USD,125000,US,100,US,M
6785,2023,SE,FT,Data Analyst,112000,USD,112000,US,100,US,M
6786,2023,SE,FT,Data Scientist,210000,USD,210000,US,0,US,M
6787,2023,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M
6788,2023,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M
6789,2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
6790,2023,SE,FT,Data Analyst,139000,USD,139000,US,0,US,M
6791,2023,SE,FT,Data Analyst,106000,USD,106000,US,0,US,M
6792,2023,EN,FT,Data Analyst,55000,CAD,40747,CA,0,CA,L
6793,2023,MI,FT,Machine Learning Engineer,280700,USD,280700,US,100,US,M
6794,2023,MI,FT,Machine Learning Engineer,150450,USD,150450,US,100,US,M
6795,2023,EN,FT,Data Scientist,70000,CAD,51861,CA,100,CA,L
6796,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
6797,2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
6798,2023,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M
6799,2023,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M
6800,2023,EN,FT,Data Scientist,130001,USD,130001,US,100,US,M
6801,2023,EN,FT,Data Scientist,71907,USD,71907,US,100,US,M
6802,2023,MI,FT,Data Scientist,93918,USD,93918,US,100,US,M
6803,2023,MI,FT,Data Scientist,51962,USD,51962,US,100,US,M
6804,2023,SE,FT,Data Analyst,175000,USD,175000,CA,100,CA,M
6805,2023,SE,FT,Data Analyst,135000,USD,135000,CA,100,CA,M
6806,2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M
6807,2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M
6808,2023,SE,FT,Machine Learning Engineer,257000,USD,257000,US,0,US,M
6809,2023,SE,FT,Machine Learning Engineer,147000,USD,147000,US,0,US,M
6810,2023,SE,FT,Data Engineer,222000,USD,222000,US,100,US,M
6811,2023,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M
6812,2023,SE,FT,Data Scientist,203000,USD,203000,US,100,US,M
6813,2023,SE,FT,Data Scientist,133200,USD,133200,US,100,US,M
6814,2023,SE,FT,Data Engineer,221000,USD,221000,US,0,US,M
6815,2023,SE,FT,Data Engineer,147000,USD,147000,US,0,US,M
6816,2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
6817,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
6818,2023,SE,FT,Data Scientist,238000,USD,238000,US,100,US,M
6819,2023,SE,FT,Data Scientist,156000,USD,156000,US,100,US,M
6820,2023,SE,FT,Machine Learning Engineer,304000,USD,304000,US,100,US,M
6821,2023,SE,FT,Machine Learning Engineer,199000,USD,199000,US,100,US,M
6822,2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
6823,2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
6824,2023,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
6825,2023,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M
6826,2023,MI,FT,Data Analyst,90000,USD,90000,US,0,US,M
6827,2023,MI,FT,Data Analyst,75000,USD,75000,US,0,US,M
6828,2023,SE,FT,Data Engineer,240000,USD,240000,US,0,US,M
6829,2023,SE,FT,Data Engineer,183600,USD,183600,US,0,US,M
6830,2023,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M
6831,2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
6832,2023,SE,FT,Machine Learning Engineer,289076,USD,289076,US,0,US,M
6833,2023,SE,FT,Machine Learning Engineer,202353,USD,202353,US,0,US,M
6834,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
6835,2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
6836,2023,SE,FT,Data Analyst,155000,USD,155000,US,0,US,M
6837,2023,SE,FT,Data Analyst,106000,USD,106000,US,0,US,M
6838,2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M
6839,2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
6840,2023,SE,FT,Data Scientist,157750,USD,157750,US,100,US,M
6841,2023,SE,FT,Data Scientist,104650,USD,104650,US,100,US,M
6842,2023,MI,FT,Data Scientist,180000,USD,180000,US,100,US,M
6843,2023,MI,FT,Data Scientist,140000,USD,140000,US,100,US,M
6844,2023,EX,FT,Data Scientist,200000,USD,200000,US,0,US,M
6845,2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,M
6846,2023,SE,FT,Data Scientist,45000,EUR,48585,ES,0,ES,M
6847,2023,SE,FT,Data Scientist,36000,EUR,38868,ES,0,ES,M
6848,2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M
6849,2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M
6850,2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M
6851,2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M
6852,2023,SE,FT,Data Analyst,105000,USD,105000,US,100,US,M
6853,2023,SE,FT,Data Analyst,90000,USD,90000,US,100,US,M
6854,2023,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M
6855,2023,SE,FT,Data Analyst,105500,USD,105500,US,0,US,M
6856,2023,SE,FT,Machine Learning Engineer,241000,USD,241000,US,0,US,M
6857,2023,SE,FT,Machine Learning Engineer,181000,USD,181000,US,0,US,M
6858,2023,SE,FT,Data Scientist,252000,USD,252000,US,0,US,M
6859,2023,SE,FT,Data Scientist,154000,USD,154000,US,0,US,M
6860,2023,SE,FT,Data Scientist,191765,USD,191765,US,0,US,M
6861,2023,SE,FT,Data Scientist,134236,USD,134236,US,0,US,M
6862,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M
6863,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M
6864,2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M
6865,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M
6866,2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M
6867,2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M
6868,2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M
6869,2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M
6870,2023,EN,FT,Data Analyst,64200,USD,64200,US,100,US,M
6871,2023,EN,FT,Data Analyst,56100,USD,56100,US,100,US,M
6872,2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M
6873,2023,SE,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M
6874,2023,SE,FT,Data Analyst,208450,USD,208450,US,100,US,M
6875,2023,SE,FT,Data Analyst,170550,USD,170550,US,100,US,M
6876,2023,SE,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M
6877,2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,M
6878,2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M
6879,2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M
6880,2023,SE,FT,Data Scientist,171250,USD,171250,IE,0,IE,M
6881,2023,SE,FT,Data Scientist,113750,USD,113750,IE,0,IE,M
6882,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M
6883,2023,SE,FT,Data Analyst,100500,USD,100500,US,0,US,M
6884,2023,SE,FT,Machine Learning Engineer,115000,USD,115000,CA,100,CA,M
6885,2023,SE,FT,Machine Learning Engineer,95000,USD,95000,CA,100,CA,M
6886,2023,MI,FT,Data Analyst,182500,USD,182500,US,0,US,M
6887,2023,MI,FT,Data Analyst,121500,USD,121500,US,0,US,M
6888,2023,SE,FT,Data Engineer,203100,USD,203100,US,0,US,M
6889,2023,SE,FT,Data Engineer,114500,USD,114500,US,0,US,M
6890,2023,MI,FT,Data Analyst,60000,GBP,73824,GB,0,GB,M
6891,2023,MI,FT,Data Analyst,45000,GBP,55368,GB,0,GB,M
6892,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
6893,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
6894,2023,EN,FT,Data Engineer,92700,USD,92700,US,100,US,M
6895,2023,EN,FT,Data Engineer,61800,USD,61800,US,100,US,M
6896,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
6897,2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
6898,2023,SE,FT,Data Scientist,258000,USD,258000,CA,0,CA,M
6899,2023,SE,FT,Data Scientist,190000,USD,190000,CA,0,CA,M
6900,2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M
6901,2023,SE,FT,Data Scientist,135000,USD,135000,US,0,US,M
6902,2023,SE,FT,Data Scientist,195000,USD,195000,US,0,US,M
6903,2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
6904,2023,MI,FT,Data Engineer,146000,USD,146000,US,0,US,M
6905,2023,MI,FT,Data Engineer,75000,USD,75000,US,0,US,M
6906,2022,EN,FT,Data Engineer,57000,EUR,59888,NL,100,NL,L
6907,2023,EX,FT,Data Engineer,286000,USD,286000,US,100,US,M
6908,2023,EX,FT,Data Engineer,207000,USD,207000,US,100,US,M
6909,2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
6910,2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M
6911,2023,SE,FT,Data Engineer,223250,USD,223250,US,0,US,M
6912,2023,SE,FT,Data Engineer,178600,USD,178600,US,0,US,M
6913,2023,SE,FT,Data Scientist,297300,USD,297300,US,100,US,M
6914,2023,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M
6915,2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M
6916,2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M
6917,2023,SE,FT,Data Scientist,317070,USD,317070,US,0,US,M
6918,2023,SE,FT,Data Scientist,170730,USD,170730,US,0,US,M
6919,2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M
6920,2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M
6921,2023,SE,FT,Data Engineer,171250,USD,171250,US,0,US,M
6922,2023,SE,FT,Data Engineer,113750,USD,113750,US,0,US,M
6923,2023,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M
6924,2023,SE,FT,Data Engineer,132300,USD,132300,US,0,US,M
6925,2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M
6926,2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M
6927,2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M
6928,2023,SE,FT,Data Engineer,124500,USD,124500,US,0,US,M
6929,2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M
6930,2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
6931,2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M
6932,2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M
6933,2023,SE,FT,Data Analyst,148700,USD,148700,US,0,US,M
6934,2023,SE,FT,Data Analyst,125600,USD,125600,US,0,US,M
6935,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
6936,2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
6937,2023,SE,FT,Data Analyst,185000,USD,185000,US,100,US,M
6938,2023,SE,FT,Data Analyst,120250,USD,120250,US,100,US,M
6939,2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M
6940,2023,SE,FT,Data Scientist,183000,USD,183000,US,100,US,M
6941,2023,MI,FT,Machine Learning Engineer,135000,USD,135000,US,50,US,L
6942,2023,SE,FT,Machine Learning Engineer,216000,USD,216000,US,100,US,M
6943,2023,SE,FT,Machine Learning Engineer,184000,USD,184000,US,100,US,M
6944,2023,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M
6945,2023,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M
6946,2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
6947,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
6948,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
6949,2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
6950,2023,MI,FT,Data Engineer,143865,USD,143865,US,0,US,M
6951,2023,MI,FT,Data Engineer,115092,USD,115092,US,0,US,M
6952,2023,MI,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M
6953,2023,MI,FT,Machine Learning Engineer,90000,USD,90000,US,0,US,M
6954,2023,SE,FT,Data Scientist,173000,USD,173000,US,100,US,M
6955,2023,SE,FT,Data Scientist,132000,USD,132000,US,100,US,M
6956,2023,SE,FT,Data Analyst,208049,USD,208049,US,0,US,M
6957,2023,SE,FT,Data Analyst,128500,USD,128500,US,0,US,M
6958,2023,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M
6959,2023,SE,FT,Data Engineer,106500,USD,106500,US,0,US,M
6960,2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M
6961,2023,SE,FT,Data Scientist,183500,USD,183500,US,100,US,M
6962,2023,MI,FT,Data Engineer,149600,USD,149600,US,0,US,M
6963,2023,MI,FT,Data Engineer,102000,USD,102000,US,0,US,M
6964,2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,M
6965,2023,EX,FT,Data Scientist,100000,USD,100000,US,0,US,M
6966,2023,SE,FT,Data Analyst,190000,USD,190000,US,100,US,M
6967,2023,SE,FT,Data Analyst,95000,USD,95000,US,100,US,M
6968,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M
6969,2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M
6970,2023,MI,FT,Data Scientist,90000,EUR,97171,IE,0,IE,M
6971,2023,MI,FT,Data Scientist,75000,EUR,80976,IE,0,IE,M
6972,2023,MI,FT,Data Analyst,128000,USD,128000,US,0,US,M
6973,2023,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M
6974,2023,MI,FT,Data Engineer,151000,USD,151000,US,0,US,M
6975,2023,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M
6976,2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M
6977,2023,SE,FT,Data Scientist,183500,USD,183500,US,100,US,M
6978,2023,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M
6979,2023,SE,FT,Data Analyst,105500,USD,105500,US,0,US,M
6980,2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
6981,2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M
6982,2023,SE,FT,Data Engineer,160000,USD,160000,CA,100,CA,M
6983,2023,SE,FT,Data Engineer,145000,USD,145000,CA,100,CA,M
6984,2023,MI,FT,Data Analyst,154000,USD,154000,US,0,US,M
6985,2023,MI,FT,Data Analyst,143000,USD,143000,US,0,US,M
6986,2023,MI,FT,Data Scientist,65000,GBP,79976,GB,0,GB,M
6987,2023,MI,FT,Data Scientist,42000,GBP,51676,GB,0,GB,M
6988,2023,EN,FT,Data Scientist,190000,USD,190000,US,0,US,M
6989,2023,EN,FT,Data Scientist,120000,USD,120000,US,0,US,M
6990,2023,MI,FT,Data Scientist,70000,GBP,86128,GB,0,GB,M
6991,2023,MI,FT,Data Scientist,42000,GBP,51676,GB,0,GB,M
6992,2023,MI,FT,Data Scientist,90000,GBP,110736,GB,0,GB,M
6993,2023,MI,FT,Data Scientist,60000,GBP,73824,GB,0,GB,M
6994,2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
6995,2023,SE,FT,Data Engineer,111000,USD,111000,US,0,US,M
6996,2023,EX,FT,Data Engineer,265000,USD,265000,US,0,US,M
6997,2023,EX,FT,Data Engineer,235000,USD,235000,US,0,US,M
6998,2023,EN,FT,Data Scientist,112000,CHF,122638,CH,50,CH,L
6999,2022,MI,FT,Data Scientist,70000,EUR,73546,DE,100,DE,M
7000,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
7001,2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
7002,2023,MI,FT,Data Engineer,75000,USD,75000,US,100,US,M
7003,2023,MI,FT,Data Engineer,60400,USD,60400,US,100,US,M
7004,2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M
7005,2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M
7006,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
7007,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
7008,2023,EN,FT,Data Engineer,92700,USD,92700,US,100,US,M
7009,2023,EN,FT,Data Engineer,61800,USD,61800,US,100,US,M
7010,2023,MI,FT,Data Scientist,56000,EUR,60462,AT,100,DE,M
7011,2023,MI,FT,Data Analyst,83500,USD,83500,US,100,US,M
7012,2023,MI,FT,Data Analyst,52500,USD,52500,US,100,US,M
7013,2023,SE,FT,Data Scientist,201036,USD,201036,US,0,US,M
7014,2023,SE,FT,Data Scientist,134024,USD,134024,US,0,US,M
7015,2023,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M
7016,2023,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M
7017,2023,EN,FT,Data Engineer,62000,USD,62000,US,100,US,M
7018,2023,EN,FT,Data Engineer,58000,USD,58000,US,100,US,M
7019,2023,SE,FT,Data Scientist,172000,USD,172000,US,0,US,M
7020,2023,SE,FT,Data Scientist,115000,USD,115000,US,0,US,M
7021,2023,EN,FT,Data Engineer,125000,USD,125000,US,0,US,M
7022,2023,EN,FT,Data Engineer,90000,USD,90000,US,0,US,M
7023,2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M
7024,2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M
7025,2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M
7026,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M
7027,2023,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M
7028,2023,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M
7029,2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M
7030,2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M
7031,2023,SE,FT,Data Scientist,258000,USD,258000,CA,0,CA,M
7032,2023,SE,FT,Data Scientist,190000,USD,190000,CA,0,CA,M
7033,2023,MI,FT,Data Engineer,145000,USD,145000,US,0,US,M
7034,2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
7035,2023,SE,FT,Data Engineer,205600,USD,205600,US,0,US,L
7036,2023,SE,FT,Data Engineer,105700,USD,105700,US,0,US,L
7037,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
7038,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
7039,2023,SE,FT,Data Scientist,239748,USD,239748,US,0,US,M
7040,2023,SE,FT,Data Scientist,159832,USD,159832,US,0,US,M
7041,2023,SE,FT,Data Scientist,186300,USD,186300,US,100,US,M
7042,2023,SE,FT,Data Scientist,102500,USD,102500,US,100,US,M
7043,2023,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M
7044,2023,SE,FT,Data Engineer,132300,USD,132300,US,0,US,M
7045,2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M
7046,2023,SE,FT,Data Scientist,126000,USD,126000,US,0,US,M
7047,2023,SE,FT,Data Engineer,153600,USD,153600,US,100,US,M
7048,2023,SE,FT,Data Engineer,106800,USD,106800,US,100,US,M
7049,2023,SE,FT,Data Engineer,172600,USD,172600,US,100,US,M
7050,2023,SE,FT,Data Engineer,107900,USD,107900,US,100,US,M
7051,2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M
7052,2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M
7053,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M
7054,2023,SE,FT,Data Analyst,100500,USD,100500,US,0,US,M
7055,2023,SE,FT,Data Analyst,206500,USD,206500,US,100,US,M
7056,2023,SE,FT,Data Analyst,121600,USD,121600,US,100,US,M
7057,2023,SE,FT,Data Engineer,260000,USD,260000,US,0,US,M
7058,2023,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M
7059,2023,EX,FT,Data Engineer,194500,USD,194500,US,0,US,M
7060,2023,EX,FT,Data Engineer,115500,USD,115500,US,0,US,M
7061,2023,EN,FT,Data Analyst,95000,USD,95000,US,100,US,M
7062,2023,EN,FT,Data Analyst,70000,USD,70000,US,100,US,M
7063,2023,SE,FT,Data Engineer,275000,USD,275000,US,0,US,M
7064,2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
7065,2023,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M
7066,2023,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M
7067,2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M
7068,2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M
7069,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M
7070,2023,SE,FT,Machine Learning Engineer,120000,USD,120000,US,100,US,M
7071,2023,MI,FT,Data Analyst,206000,USD,206000,US,0,US,M
7072,2023,MI,FT,Data Analyst,130000,USD,130000,US,0,US,M
7073,2023,SE,FT,Data Analyst,110000,USD,110000,US,100,US,M
7074,2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M
7075,2023,MI,FT,Data Analyst,160000,USD,160000,US,0,US,M
7076,2023,MI,FT,Data Analyst,112000,USD,112000,US,0,US,M
7077,2023,MI,FT,Data Engineer,162500,USD,162500,US,0,US,M
7078,2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
7079,2023,MI,FT,Data Scientist,145000,USD,145000,US,0,US,M
7080,2023,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M
7081,2023,SE,FT,Data Engineer,147100,USD,147100,US,0,US,M
7082,2023,SE,FT,Data Engineer,90700,USD,90700,US,0,US,M
7083,2023,EN,FT,Data Engineer,115100,USD,115100,US,0,US,M
7084,2023,EN,FT,Data Engineer,73900,USD,73900,US,0,US,M
7085,2023,SE,FT,Data Engineer,168400,USD,168400,US,0,US,M
7086,2023,SE,FT,Data Engineer,105200,USD,105200,US,0,US,M
7087,2023,SE,FT,Data Scientist,210000,USD,210000,US,0,US,M
7088,2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
7089,2023,MI,FT,Data Scientist,145000,USD,145000,US,0,US,M
7090,2023,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M
7091,2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
7092,2023,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M
7093,2023,MI,FT,Data Engineer,70000,GBP,86128,GB,100,GB,M
7094,2023,MI,FT,Data Engineer,47500,GBP,58444,GB,100,GB,M
7095,2023,EX,FT,Data Scientist,200000,USD,200000,US,0,US,M
7096,2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,M
7097,2023,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M
7098,2023,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M
7099,2023,SE,FT,Data Analyst,185000,USD,185000,US,100,US,M
7100,2023,SE,FT,Data Analyst,120250,USD,120250,US,100,US,M
7101,2023,SE,FT,Data Scientist,205000,USD,205000,US,0,US,M
7102,2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
7103,2023,SE,FT,Data Scientist,297300,USD,297300,US,100,US,M
7104,2023,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M
7105,2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M
7106,2023,SE,FT,Data Analyst,55000,USD,55000,US,0,US,M
7107,2023,MI,FT,Data Analyst,75000,USD,75000,US,100,US,M
7108,2023,MI,FT,Data Analyst,65000,USD,65000,US,100,US,M
7109,2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M
7110,2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M
7111,2023,MI,FT,Data Scientist,1400000,INR,17025,IN,100,IN,L
7112,2023,MI,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M
7113,2023,MI,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M
7114,2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M
7115,2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M
7116,2023,SE,FT,Data Scientist,105000,USD,105000,US,0,US,M
7117,2023,SE,FT,Data Scientist,70000,USD,70000,US,0,US,M
7118,2023,EX,FT,Data Engineer,210914,USD,210914,US,100,US,M
7119,2023,EX,FT,Data Engineer,116704,USD,116704,US,100,US,M
7120,2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M
7121,2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M
7122,2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M
7123,2023,EN,FT,Data Analyst,60000,USD,60000,US,100,US,M
7124,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
7125,2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
7126,2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M
7127,2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M
7128,2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M
7129,2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M
7130,2023,SE,FT,Data Engineer,276000,USD,276000,US,100,US,M
7131,2023,SE,FT,Data Engineer,178500,USD,178500,US,100,US,M
7132,2023,MI,FT,Data Scientist,55000,EUR,59382,ES,0,ES,M
7133,2023,MI,FT,Data Scientist,45000,EUR,48585,ES,0,ES,M
7134,2023,MI,FT,Data Engineer,70000,EUR,75577,SI,100,SI,M
7135,2023,MI,FT,Data Engineer,45000,EUR,48585,SI,100,SI,M
7136,2023,SE,FT,Machine Learning Engineer,161000,GBP,198094,GB,0,GB,M
7137,2023,SE,FT,Machine Learning Engineer,83300,GBP,102492,GB,0,GB,M
7138,2023,SE,FT,Data Engineer,112700,GBP,138666,GB,0,GB,M
7139,2023,SE,FT,Data Engineer,83300,GBP,102492,GB,0,GB,M
7140,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
7141,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
7142,2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M
7143,2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M
7144,2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M
7145,2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
7146,2023,SE,FT,Data Scientist,239748,USD,239748,US,0,US,M
7147,2023,SE,FT,Data Scientist,159832,USD,159832,US,0,US,M
